GT,Model_1_0,Model_2_1
0,0.9997403510077553,0.12544949505042227
1,0.052731268704413026,0.7541492846116097
0,0.9989992586120235,0.0
0,0.9997613837004483,0.12544949505042227
1,5.760100349427866e-05,0.9804592280887126
1,0.007370720839146583,0.9965261008870566
1,0.017101738231272923,0.9965261008870566
1,1.6320610217723797e-05,0.7541492846116097
0,0.9900753330338969,0.0008582343642299368
0,0.9995106945535193,0.12599864386975232
1,0.01585891537276285,0.9965261008870566
0,0.9999385526619556,0.054025906941445774
0,0.9968001236121286,0.0038386225035405646
1,0.00021137174320329244,0.7866059162098922
1,0.040148439697070604,0.7866059162098922
0,0.9993572927435482,0.0
1,9.706660876185325e-07,0.9885878942032337
0,0.999040985949137,0.0
0,0.9997691988745286,0.12544949505042227
1,0.002422103634849515,0.7541492846116097
0,0.9997185183510078,0.0008582343642299368
1,0.00042855154231769,0.7866059162098922
0,0.9998496368264667,0.0008582343642299368
0,0.9997045920154158,0.0008582343642299368
0,0.9998437896982966,0.0008582343642299368
1,5.376090599251704e-06,0.7866059162098922
1,0.009436876538877592,0.9984211169946935
0,0.9999289296306446,0.12544949505042227
1,0.001581052354305057,0.9984211169946935
1,0.011405725609552997,0.9902924508801724
1,0.026089708570378844,0.968792502583216
0,0.9996698738383936,0.0038386225035405646
1,0.002422101269743404,0.9984211169946935
0,0.9997431789858118,0.12599864386975232
0,0.9999709529522471,0.023903297398974288
1,9.479374513676753e-06,0.7866059162098922
1,0.0011057561195259025,0.9866928780955968
1,0.00901345635492512,0.9965261008870566
0,0.9635805416756607,0.1837823156745703
1,6.350851687408898e-05,0.7866059162098922
0,0.9998391884403628,0.0008582343642299368
1,0.0059644922391350885,0.9965261008870566
1,0.00019653946340314477,0.7541492846116097
1,0.00048015711354032486,0.9984211169946935
1,0.018791543273869227,0.9965261008870566
0,0.9996879929986833,0.0008582343642299368
0,0.9995859523906919,0.0008582343642299368
1,0.006738982400237958,0.9965261008870566
1,0.011425539153666397,0.9902924508801724
0,0.9999711838538823,0.023903297398974288
0,0.9998055655440591,0.12544949505042227
0,0.9999469853085023,0.12544949505042227
0,0.999934915577551,0.0008582343642299368
0,0.9999715288900158,0.023903297398974288
0,0.9999710868181488,0.023903297398974288
0,0.999971093993582,0.023903297398974288
1,2.7930256513153395e-06,0.7866059162098922
1,0.0024307460177943607,0.9984211169946935
1,0.03214577945435371,0.7866059162098922
0,0.999885510406063,0.12544949505042227
0,0.9999532911366582,0.0008582343642299368
1,0.08378216186215803,0.7541492846116097
0,0.9974764410037158,0.12599864386975232
0,0.9999545397182844,0.054025906941445774
0,0.9977823752524865,0.12599864386975232
0,0.9999196963386225,0.0008582343642299368
1,0.0006566872958221337,0.9984211169946935
0,0.9418293009700139,0.0008582343642299368
0,0.46414259605527064,0.15955668971912554
0,0.9997179546853777,0.0008582343642299368
1,0.012933531523058095,0.9965261008870566
0,0.9999502407940177,0.12544949505042227
1,0.09198876582247117,0.7541492846116097
1,0.008394602986907529,0.968792502583216
1,0.00011422696423102341,0.9804592280887126
0,0.9993473170533643,0.0038386225035405646
0,0.9997163819643546,0.0008582343642299368
0,0.9998419952209077,0.0008582343642299368
1,4.740330347030586e-06,0.7866059162098922
1,0.0045329668954327,0.9984211169946935
0,0.9998856695022874,0.12544949505042227
0,0.9994574413801202,0.0
0,0.9999472794169206,0.0008582343642299368
0,0.9997718519556379,0.12544949505042227
1,2.601465484730614e-05,0.7541492846116097
0,0.9992816296337084,0.12599864386975232
0,0.9997892862190704,0.12544949505042227
1,0.0007570939357910422,0.9984211169946935
1,0.006043893533363098,0.9965261008870566
1,0.0005024648030431678,0.9902924508801724
1,2.9187149532816647e-06,0.7866059162098922
0,0.999498586214027,0.12599864386975232
1,0.054469837647849184,0.7541492846116097
1,0.0042618166468635366,0.7866059162098922
0,0.9998056333465308,0.0008582343642299368
1,1.1696977365693861e-05,0.7866059162098922
0,0.9967536377560843,0.0038386225035405646
1,1.534314284068472e-06,0.9984211169946935
0,0.9971201477439263,0.0038386225035405646
1,0.0035819916448128764,0.9984211169946935
0,0.9997392131170125,0.12599864386975232
0,0.9999722841626018,0.023903297398974288
0,0.9999177879351249,0.0008582343642299368
1,0.014042390033712326,0.9902924508801724
1,0.012451627071061067,0.9965261008870566
0,0.9999395952805309,0.054025906941445774
1,0.012325184037451087,0.9965261008870566
0,0.9999426875945331,0.12544949505042227
1,0.0024221203065580843,0.9984211169946935
1,0.0013672530694059937,0.9965261008870566
1,0.0770256002335632,0.9298851083938803
0,0.9997142589304524,0.12599864386975232
1,0.0006534436629108686,0.9984211169946935
0,0.9999600829737314,0.0008582343642299368
0,0.9993048493964596,0.0
0,0.9997790254552058,0.12544949505042227
0,0.9999452928727212,0.12544949505042227
1,0.0033554458212033955,0.9984211169946935
1,0.057994270523921365,0.7866059162098922
0,0.9996296304962016,0.0008582343642299368
0,0.9964288845302045,0.0038386225035405646
1,0.05963603272696172,0.7866059162098922
0,0.9998108600414805,0.12599864386975232
1,0.000478423000813355,0.9804592280887126
0,0.999927344004478,0.0008582343642299368
0,0.9998326958845785,0.0008582343642299368
1,0.0013424332841043274,0.9984211169946935
0,0.9997134840406445,0.054025906941445774
1,0.000315721576515271,0.968792502583216
1,6.859582990625945e-06,0.7866059162098922
1,0.0011505202686247218,0.9984211169946935
0,0.9997184039698609,0.0008582343642299368
1,0.017297841589958396,0.9786257253746758
0,0.9999716342804553,0.023903297398974288
1,0.019165139959409605,0.9902924508801724
1,0.00013761668521306003,0.968792502583216
0,0.9998289064704612,0.0
1,0.005291865170587884,0.9984211169946935
0,0.999927878110605,0.12544949505042227
1,0.002423514493781642,0.9984211169946935
0,0.9998016344581823,0.0
0,0.999733262333097,0.12599864386975232
1,2.4294900052845847e-05,0.9804592280887126
0,0.9999646766647797,0.023903297398974288
0,0.9991317116612344,0.0008582343642299368
0,0.9998845038076333,0.12544949505042227
0,0.9999179594451462,0.12544949505042227
1,0.009540524514803694,0.9965261008870566
0,0.9995818638505354,0.0008582343642299368
1,0.02472406972204355,0.7866059162098922
1,0.04366416593231248,0.9804592280887126
1,0.012334731335146176,0.9965261008870566
0,0.9997822165662242,0.12544949505042227
0,0.9998188469550714,0.0008582343642299368
0,0.9999148315631455,0.054025906941445774
1,0.005932427979046251,0.9965261008870566
0,0.9986773239428381,0.0
1,0.015727060642563795,0.9965261008870566
0,0.9999482756422483,0.12544949505042227
1,0.0026127068840138268,0.968792502583216
1,0.023312771667724275,0.9965261008870566
0,0.9999566506056533,0.0008582343642299368
0,0.9999722749860728,0.023903297398974288
0,0.9999445829399545,0.12544949505042227
1,9.538016911891933e-05,0.968792502583216
0,0.9999071563774513,0.0008582343642299368
1,0.05905100985876599,0.7866059162098922
0,0.9998908486742691,0.12544949505042227
0,0.999496302722099,0.12599864386975232
0,0.9998141203299437,0.0
0,0.9999721512972707,0.023903297398974288
1,0.0034056095618658633,0.9984211169946935
1,0.0028070053855075994,0.9984211169946935
0,0.990984990244694,0.0008582343642299368
1,0.06735253624371318,0.7541492846116097
0,0.9997155920031747,0.0008582343642299368
1,0.0013368056221796376,0.9984211169946935
1,0.00044729844596413937,0.9984211169946935
0,0.9997647650943091,0.12544949505042227
1,0.0006768915570105616,0.9902924508801724
1,0.013252939802820052,0.9984211169946935
0,0.9984739427382389,0.0008582343642299368
0,0.9999720559305788,0.023903297398974288
0,0.9998201310857076,0.12544949505042227
0,0.9999388711501365,0.12544949505042227
0,0.9999712201920962,0.023903297398974288
1,0.002803637423863803,0.9984211169946935
0,0.9999683199750034,0.023903297398974288
1,0.0039267480374503005,0.9902924508801724
0,0.9991753343086607,0.0038386225035405646
0,0.9998514523878174,0.0008582343642299368
0,0.999782990197102,0.12544949505042227
1,0.0011833845220980965,0.9984211169946935
1,3.6374492541346726e-06,0.7866059162098922
1,0.015199694909311834,0.9965261008870566
0,0.9992775157862106,0.0008582343642299368
0,0.9999581997094454,0.0008582343642299368
0,0.9997630143917237,0.12544949505042227
1,0.11384563894329858,0.9298851083938803
0,0.9999425152136319,0.054025906941445774
0,0.9993582356603227,0.12599864386975232
1,0.043267561628636764,0.9965261008870566
1,0.04883562697901411,0.7866059162098922
0,0.9962342931889154,0.0038386225035405646
1,5.556643358783919e-05,0.9902924508801724
1,0.009709175276580995,0.9965261008870566
0,0.9997260326670928,0.0008582343642299368
1,0.00019643164700444693,0.9902924508801724
1,0.0019398209794234678,0.9984211169946935
1,0.14202847514236216,0.7152418904222739
1,0.012641859608642614,0.9965261008870566
0,0.9998975553242443,0.0008582343642299368
0,0.9968055544640204,0.0038386225035405646
1,0.0011808125099438405,0.9984211169946935
0,0.9963890750495826,0.0038386225035405646
0,0.9999571338599417,0.0008582343642299368
0,0.9997743683207146,0.12544949505042227
0,0.9995220702939279,0.0008582343642299368
1,0.056931656440116774,0.7866059162098922
1,7.4449996577685695e-06,0.7866059162098922
1,0.009296973399668618,0.9902924508801724
1,0.026179495434110023,0.7866059162098922
1,0.012527880861188168,0.9965261008870566
0,0.995871742742978,0.15022426982519707
0,0.9999720575533413,0.023903297398974288
0,0.9999409966255058,0.054025906941445774
0,0.9999456066668326,0.0008582343642299368
0,0.9999053180436254,0.12544949505042227
0,0.9992872269661205,0.0038386225035405646
0,0.9979872636400344,0.12599864386975232
1,0.03550103985554898,0.7866059162098922
1,7.586548663951476e-06,0.7866059162098922
0,0.9999430511767612,0.12544949505042227
1,0.01265890270241632,0.9902924508801724
0,0.9988475730080086,0.0
1,6.128811264416445e-05,0.9902924508801724
0,0.9999431871855462,0.12544949505042227
0,0.9967128172302232,0.0038386225035405646
0,0.9998963363139441,0.0008582343642299368
0,0.9997476847917219,0.12544949505042227
1,0.005105417655827615,0.9984211169946935
0,0.9999701837081884,0.023903297398974288
0,0.997958373859551,0.12599864386975232
1,0.003469592147594125,0.9984211169946935
1,0.002980260916658928,0.7151823281009156
1,0.008933348163140953,0.9965261008870566
1,0.008443847636159352,0.7151823281009156
0,0.9999041924664299,0.054025906941445774
1,0.003514935580499201,0.9984211169946935
1,0.013378396209528298,0.9902924508801724
0,0.9998473874805981,0.12599864386975232
0,0.03562322493840442,0.7541492846116097
0,0.9999375608592744,0.12544949505042227
0,0.9997388034967055,0.054025906941445774
0,0.9997732557156003,0.12544949505042227
0,0.9999114573187785,0.054025906941445774
0,0.9996924903099542,0.054025906941445774
0,0.9997887055836063,0.12544949505042227
1,0.0006015548590971864,0.9902924508801724
1,3.8193660543139885e-06,0.7866059162098922
0,0.9999720698780993,0.023903297398974288
1,0.005805361535672571,0.9902924508801724
1,6.263135010353693e-05,0.968792502583216
0,0.9997865025492354,0.12544949505042227
1,0.027962677607535014,0.7866059162098922
0,0.9999154216427047,0.054025906941445774
1,0.003546179628049595,0.9965261008870566
1,0.0027664756796390577,0.9984211169946935
0,0.9987276963380136,0.0
0,0.9997034788444497,0.054025906941445774
0,0.999848560639579,0.0
0,0.9999442505214656,0.054025906941445774
0,0.9993029247578543,0.0008582343642299368
0,0.9998161634305008,0.12599864386975232
1,0.010681444986190836,0.9984211169946935
0,0.996741699970196,0.0038386225035405646
0,0.9965891091620241,0.0038386225035405646
0,0.9995042514749369,0.0
1,0.07939131008775191,0.7541492846116097
1,0.049595166803901636,0.7151823281009156
0,0.9998947930585684,0.12544949505042227
1,0.002181107387917547,0.7541492846116097
0,0.9999373437270985,0.054025906941445774
1,0.019207662784573643,0.9965261008870566
0,0.9999231737550406,0.12544949505042227
0,0.999971843872064,0.023903297398974288
1,0.025679131068029437,0.7866059162098922
1,0.0009627944995194149,0.9984211169946935
1,0.11243914545615252,0.9298851083938803
0,0.9966158658795069,0.0038386225035405646
0,0.9997593847337883,0.12544949505042227
1,4.545424145174781e-05,0.9902924508801724
1,0.003375053767233016,0.9984211169946935
0,0.9997211073138701,0.0008582343642299368
1,0.0028996505548326557,0.9902924508801724
0,0.9997236142189447,0.0008582343642299368
0,0.9997872954448823,0.0
0,0.9998289627827589,0.0008582343642299368
0,0.9966234383580039,0.0038386225035405646
0,0.9992326075075877,0.003289473684210526
1,0.039437378922709376,0.7541492846116097
1,0.017775662905977097,0.9965261008870566
1,0.011283279461897888,0.9902924508801724
1,0.02182294568158849,0.9902924508801724
1,0.0050670666005994125,0.9984211169946935
1,0.03799164150782108,0.9397183311853401
0,0.9999721668155195,0.023903297398974288
1,0.02111568470241809,0.9965261008870566
1,0.015079294748435168,0.9902924508801724
1,0.023721881602912998,0.7866059162098922
1,0.028315874529726726,0.7866059162098922
1,0.013766145484616854,0.9786257253746758
0,0.9999478558269276,0.0008582343642299368
1,0.04566627342429719,0.7866059162098922
0,0.9999596924874906,0.0008582343642299368
1,0.006547527777764128,0.9965261008870566
1,0.030905553487669324,0.9786257253746758
1,0.012706588853291123,0.9965261008870566
1,0.0002818453407450461,0.968792502583216
1,0.014080494679500233,0.9965261008870566
1,0.0001128694977226008,0.968792502583216
0,0.9964450322878134,0.0038386225035405646
1,0.004822336463191412,0.9984211169946935
1,0.024946034035127518,0.7866059162098922
0,0.9998063698148576,0.0008582343642299368
0,0.999572377792322,0.0008582343642299368
1,0.01459442069352379,0.9965261008870566
0,0.9998091854458299,0.054025906941445774
0,0.9996212278551518,0.12544949505042227
1,0.03505751739046947,0.7866059162098922
0,0.9997570401514022,0.054025906941445774
0,0.9999332975337633,0.12544949505042227
1,5.841436624087759e-05,0.9804592280887126
1,0.00016187530689171226,0.968792502583216
0,0.9992123209005179,0.003289473684210526
0,0.999960110714828,0.0008582343642299368
1,0.0017436292700091505,0.9965261008870566
0,0.9999180459972302,0.0008582343642299368
0,0.968269169902431,0.15022426982519707
1,0.003991283909950072,0.9984211169946935
0,0.9999391868492693,0.054025906941445774
1,0.026644388946489794,0.7866059162098922
0,0.998997712005712,0.0
1,0.023629942788223723,0.7866059162098922
1,2.995398529548332e-06,0.7866059162098922
0,0.9992828549667826,0.0
1,0.014458644636955342,0.7866059162098922
0,0.9967274774914862,0.0038386225035405646
0,0.9988355629613868,0.0
1,0.0029408914722939272,0.9984211169946935
0,0.999970778922779,0.023903297398974288
1,0.034365712655364034,0.7866059162098922
1,0.13122880958041783,0.7152418904222739
1,0.014535949550588567,0.9902924508801724
1,0.0008902718986171232,0.9984211169946935
0,0.9593340564763957,0.1837823156745703
0,0.999852275934184,0.0008582343642299368
0,0.99976973985966,0.054025906941445774
1,4.100581005528348e-06,0.7866059162098922
1,0.0017714522344052241,0.9902924508801724
0,0.9997213534948667,0.0008582343642299368
1,0.011392377333405368,0.9965261008870566
1,0.007361893895520333,0.9984211169946935
0,0.999439506863234,0.0008582343642299368
1,0.004539867505064965,0.9984211169946935
0,0.9998200282198327,0.12544949505042227
0,0.9999610598045777,0.023903297398974288
1,0.012310738899763307,0.9965261008870566
1,0.5244177314062277,0.4591524676661845
1,3.9564367095956676e-05,0.9902924508801724
0,0.9903641253311467,0.15022426982519707
0,0.9999601350354402,0.0008582343642299368
0,0.9997767248467225,0.003289473684210526
0,0.9995421656669152,0.0008582343642299368
0,0.999793509031078,0.12544949505042227
0,0.9993343047460721,0.0008582343642299368
1,0.07133873408246594,0.7541492846116097
0,0.9999357606865982,0.054025906941445774
0,0.9999483522486841,0.12544949505042227
1,0.028909803974722426,0.7866059162098922
0,0.9997302265873254,0.12599864386975232
1,0.02556415742176843,0.7866059162098922
1,0.03763539139117433,0.9804592280887126
0,0.9999403161033898,0.12544949505042227
1,0.014196856406819447,0.9902924508801724
0,0.999830870241149,0.0
0,0.9999184123261897,0.12544949505042227
1,0.013089735129399038,0.9965261008870566
0,0.9999040894219264,0.054025906941445774
0,0.9999722713114856,0.023903297398974288
1,0.01701233101715205,0.9965261008870566
1,2.870201241267356e-05,0.7541492846116097
1,0.02936850488659548,0.7541492846116097
0,0.9997565337026086,0.12544949505042227
1,0.03528232420920563,0.7866059162098922
0,0.999720420915805,0.0008582343642299368
1,0.0016511913233534514,0.9984211169946935
1,0.0010309107885738689,0.9804592280887126
0,0.9999705135931859,0.023903297398974288
0,0.9999719083146874,0.023903297398974288
0,0.999906265860112,0.12544949505042227
0,0.9985559495808112,0.0
0,0.999931930030573,0.054025906941445774
0,0.9997884054256436,0.12544949505042227
0,0.9997899086882451,0.12544949505042227
0,0.9990611512595817,0.0
1,7.375013428734256e-06,0.7866059162098922
1,0.0038427980487579783,0.968792502583216
0,0.9999032927156839,0.0008582343642299368
1,0.007130380151791571,0.9965261008870566
0,0.9999722211304644,0.023903297398974288
1,0.00223521605483179,0.9984211169946935
1,0.011376831571104695,0.9902924508801724
0,0.9965554939020299,0.03282412974991738
1,0.01093093101770326,0.9786257253746758
0,0.999440351504191,0.0
0,0.9999716137850153,0.023903297398974288
0,0.9523683945592287,0.15955668971912554
1,0.01417322830607226,0.9965261008870566
0,0.9999701270401898,0.023903297398974288
1,0.021492627050205826,0.9965261008870566
0,0.9997375155221174,0.12599864386975232
1,0.0007721650123356794,0.9902924508801724
0,0.1557010827005183,0.4557167478035257
1,0.005026183642536708,0.9984211169946935
0,0.9994321061992212,0.0008582343642299368
1,0.05526750755785115,0.7866059162098922
1,0.013992067714700851,0.9902924508801724
0,0.9999398507618337,0.12544949505042227
1,0.013659817883443948,0.9902924508801724
1,0.006285327217882664,0.9965261008870566
0,0.9996702424856885,0.0008582343642299368
1,0.001624667788780454,0.9984211169946935
0,0.9999284276315634,0.12544949505042227
0,0.9710156337983159,0.1837823156745703
1,3.362493814829115e-06,0.7866059162098922
0,0.9898879215552464,0.0038386225035405646
0,0.999940502151271,0.054025906941445774
1,0.05490411218330049,0.968792502583216
0,0.9995163615438298,0.12599864386975232
1,0.0009572217423483576,0.9984211169946935
0,0.9986867104001796,0.0
0,0.9997337287773481,0.003289473684210526
1,0.0049487558577722135,0.9984211169946935
1,0.022989516562761825,0.9965261008870566
0,0.9994209715781571,0.12599864386975232
0,0.9997718763966446,0.054025906941445774
0,0.9998196328252682,0.054025906941445774
1,0.030420678558889525,0.7866059162098922
0,0.9998076208243446,0.12544949505042227
0,0.9997383535207791,0.12599864386975232
0,0.9999222243004109,0.12544949505042227
0,0.9999402188230491,0.054025906941445774
0,0.9998269926019178,0.0
1,0.012402469616342282,0.9965261008870566
1,0.06768999258672392,0.7866059162098922
0,0.9998896627181179,0.12544949505042227
1,0.01556553206507838,0.9965261008870566
1,0.04481654733635798,0.7866059162098922
1,0.019413747007898663,0.9965261008870566
1,0.012126540336076408,0.9786257253746758
1,0.013113597549543665,0.9902924508801724
1,6.23195767879281e-07,0.9866928780955968
1,0.04632367529653114,0.7151823281009156
1,0.012929551867036815,0.9902924508801724
1,0.008510778317915135,0.9965261008870566
1,0.03993041944921971,0.7866059162098922
1,0.024268930423257062,0.7866059162098922
0,0.9999586285733466,0.0008582343642299368
0,0.9997864660338839,0.12544949505042227
0,0.9999604971495767,0.0008582343642299368
1,0.8137056257572308,0.1837823156745703
1,0.016777913022683166,0.9965261008870566
0,0.8754758177777333,0.15955668971912554
1,0.02213898668858738,0.7866059162098922
0,0.9999069203262129,0.054025906941445774
1,0.19145780017358194,0.7152418904222739
0,0.99947385881164,0.0
1,0.02655667535777473,0.9902924508801724
1,0.0006258551208856433,0.9786257253746758
1,0.014438260092331512,0.9965261008870566
1,0.020709098660046,0.9965261008870566
0,0.999758042796902,0.12544949505042227
1,1.9724038796575805e-05,0.7866059162098922
1,0.031247948551299976,0.7866059162098922
1,0.014265411710805642,0.9965261008870566
0,0.9997017950104308,0.0008582343642299368
0,0.9999392268229966,0.054025906941445774
0,0.9999067666849992,0.054025906941445774
0,0.9999375784568939,0.054025906941445774
0,0.9996884979269381,0.0008582343642299368
0,0.9620339624029361,0.1837823156745703
0,0.9988754207685548,0.0
0,0.9960612306730446,0.0038386225035405646
1,0.0001295484223809984,0.9902924508801724
1,0.013364560243044,0.682725696502633
0,0.9996674291096654,0.0038386225035405646
1,0.00011371530966131083,0.9902924508801724
0,0.999891992612512,0.0008582343642299368
1,6.549965285418402e-05,0.9804592280887126
1,0.0015473305512256896,0.9984211169946935
1,0.005405777098030584,0.9965261008870566
1,0.045274747210565014,0.7866059162098922
1,0.011122353325515366,0.9786257253746758
1,0.31926225081292536,0.6136956927708259
0,0.9997885004577313,0.12544949505042227
1,0.015753613680115852,0.7866059162098922
1,0.0064834983966818305,0.9984211169946935
0,0.9999434026256159,0.054025906941445774
0,0.9967752632234662,0.0038386225035405646
0,0.7891028152205166,0.05704975570536212
1,0.29718600107982596,0.6136956927708259
1,0.04303785773594759,0.9965261008870566
0,0.9998475314570703,0.0008582343642299368
0,0.999723391901429,0.0008582343642299368
1,0.002316214640674108,0.9984211169946935
1,4.277505054828268e-06,0.9965261008870566
1,0.011669526287314547,0.9965261008870566
1,0.004871525573857172,0.9984211169946935
1,5.481444808275171e-06,0.7866059162098922
0,0.9993231052714235,0.0008582343642299368
1,0.01146417137215483,0.9902924508801724
0,0.9991866470996755,0.0008582343642299368
0,0.9999467645799682,0.12544949505042227
0,0.9999479058439027,0.12544949505042227
0,0.999971989212875,0.023903297398974288
0,0.9999376701902699,0.12544949505042227
1,0.0026386278116760087,0.9921874669878092
1,0.047771833557321064,0.7866059162098922
0,0.9999436927858812,0.12544949505042227
0,0.9999379902295599,0.054025906941445774
1,0.029093704961401623,0.7866059162098922
1,0.05799307695174116,0.7866059162098922
0,0.9994083796461861,0.003289473684210526
0,0.999720684900094,0.12599864386975232
0,0.9981410000395526,0.0038386225035405646
0,0.8948778580388641,0.15955668971912554
0,0.9997445055366185,0.054025906941445774
0,0.9998313600298477,0.0008582343642299368
1,0.055699864564824786,0.968792502583216
0,0.9999560778343146,0.0008582343642299368
0,0.9995412334403363,0.0008582343642299368
1,0.011638899182712326,0.9965261008870566
0,0.9997377049887319,0.12544949505042227
0,0.9997620462479846,0.12544949505042227
1,0.0005744031907967129,0.7866059162098922
0,0.999761981208851,0.12544949505042227
1,0.0020343328430488805,0.9984211169946935
0,0.9998613821930729,0.0008582343642299368
1,0.009453167690787745,0.9965261008870566
0,0.9999384829931255,0.12544949505042227
0,0.9999396924976409,0.054025906941445774
0,0.9999442382412116,0.12544949505042227
0,0.9967098424918123,0.0038386225035405646
1,0.013065090680660862,0.9902924508801724
0,0.9499741661881083,0.03282412974991738
1,0.03408399867806389,0.7866059162098922
1,0.012441367313402951,0.9786257253746758
0,0.99993725743886,0.054025906941445774
1,0.004467343235849075,0.968792502583216
1,0.06909659845929617,0.7151823281009156
0,0.999727099123098,0.0008582343642299368
1,0.012729831588791374,0.9965261008870566
0,0.9997674787941618,0.12544949505042227
0,0.9999381890266958,0.12544949505042227
0,0.9987753143951182,0.0
1,0.013403239390396782,0.9965261008870566
1,0.009573880550453162,0.9965261008870566
1,0.01859400297662195,0.9965261008870566
1,0.05260031811482102,0.7541492846116097
1,0.021748986617778576,0.9965261008870566
0,0.9997387529792151,0.054025906941445774
0,0.9999081552794039,0.0
0,0.9994338902241827,0.12599864386975232
0,0.9815933804590693,0.12599864386975232
1,0.0016069367013116231,0.9984211169946935
1,0.0011764544829631074,0.9984211169946935
1,0.028163229995300076,0.9965261008870566
0,0.9997454079392323,0.12599864386975232
0,0.9996092243827327,0.0008582343642299368
0,0.9999706672485276,0.023903297398974288
1,0.016487890803291272,0.9786257253746758
1,2.5180110623468366e-05,0.7541492846116097
0,0.999785390580978,0.12544949505042227
1,0.0023099259447690867,0.9902924508801724
0,0.9987543653735449,0.0
0,0.9999236226216718,0.054025906941445774
0,0.9999499262226411,0.0008582343642299368
1,0.010311427207447599,0.9902924508801724
0,0.9999287295545152,0.054025906941445774
1,0.00438192257681469,0.9984211169946935
1,0.02803030432879572,0.9965261008870566
0,0.9998223672614911,0.12544949505042227
1,0.026796982606992703,0.7866059162098922
1,0.05403220296879352,0.7541492846116097
0,0.9999059662427661,0.054025906941445774
1,0.012192984029134712,0.9965261008870566
0,0.9998168026073959,0.0
0,0.9992045020810918,0.0038386225035405646
0,0.9997367878184729,0.12599864386975232
0,0.9999709125284719,0.023903297398974288
0,0.9997524983300308,0.12544949505042227
0,0.9998233739269669,0.0008582343642299368
0,0.9999084370068608,0.054025906941445774
1,0.0004193026707635106,0.7151823281009156
0,0.9976474333874386,0.12599864386975232
0,0.9997829186291045,0.0008582343642299368
1,0.08794238317697267,0.9298851083938803
0,0.9996832838253285,0.0008582343642299368
0,0.9240547631617286,0.1837823156745703
1,0.02317433929007573,0.7866059162098922
1,0.00037973508068822603,0.9902924508801724
1,0.0012795919249997123,0.9902924508801724
0,0.9999406924565764,0.054025906941445774
0,0.9992772526082797,0.0038386225035405646
1,0.01443483954866187,0.9965261008870566
1,0.1788255527188224,0.6526030869601617
1,0.19797930455500712,0.6438183023132974
0,0.9989144364980004,0.0
1,0.08865542889610223,0.7152418904222739
0,0.9999444285926864,0.12544949505042227
0,0.9996489676939249,0.0038386225035405646
1,0.027261765258739357,0.7866059162098922
1,0.0171937408728412,0.9965261008870566
1,0.024311144150051422,0.7866059162098922
0,0.9997179532120597,0.12599864386975232
1,0.008493943784155245,0.9965261008870566
0,0.9997609459814403,0.12544949505042227
0,0.9994570421901648,0.12599864386975232
0,0.956675206519117,0.12599864386975232
1,0.012718364546181804,0.9902924508801724
1,0.023004366991603242,0.7866059162098922
1,0.01891740020640742,0.968792502583216
0,0.9989007013586331,0.0
1,0.0023890459806600317,0.9984211169946935
0,0.9999422917178376,0.0008582343642299368
1,0.020282443541668416,0.9786257253746758
1,0.0013018352008379308,0.9984211169946935
0,0.9998915570444913,0.0008582343642299368
1,1.752873143900935e-05,0.7541492846116097
0,0.32080782001698693,0.15955668971912554
0,0.9999107717319226,0.12544949505042227
0,0.9999699533321371,0.023903297398974288
0,0.999569768107933,0.0008582343642299368
0,0.9999216725451578,0.12544949505042227
0,0.9996429509323854,0.0008582343642299368
1,0.011835964108054431,0.9902924508801724
1,0.002950345669992971,0.9984211169946935
1,0.0007347381830946631,0.7151823281009156
0,0.9996106049730726,0.12599864386975232
0,0.9998854015344475,0.0008582343642299368
1,0.008014384286130438,0.9902924508801724
0,0.9940106269540856,0.15022426982519707
1,0.0008938336675916592,0.9984211169946935
1,0.003654953722601384,0.9786257253746758
1,0.0010985071312831218,0.9984211169946935
0,0.9999424063052323,0.0008582343642299368
0,0.9968123147990531,0.0038386225035405646
1,0.008780082650879373,0.9965261008870566
0,0.999750850259631,0.0008582343642299368
0,0.9999081002612787,0.0008582343642299368
1,0.00345314312243139,0.9984211169946935
0,0.9997969888715729,0.0008582343642299368
1,0.14172372502453046,0.7152418904222739
0,0.9999701953403215,0.023903297398974288
1,0.03219852001019374,0.7866059162098922
1,0.15997811360369585,0.7152418904222739
1,0.018110988101500802,0.7834435433106771
1,0.00040668538229693407,0.7151823281009156
0,0.9997927789216731,0.12544949505042227
0,0.9999515636219509,0.054025906941445774
1,0.003959705736201524,0.9902924508801724
0,0.9999243042655299,0.0008582343642299368
0,0.999971764596517,0.023903297398974288
1,1.0419831562469284e-05,0.7866059162098922
1,0.03455282481752797,0.968792502583216
0,0.9992449861973756,0.0038386225035405646
0,0.9997891575388151,0.12544949505042227
0,0.9996940197688697,0.054025906941445774
0,0.9999488394996993,0.0008582343642299368
1,0.011321815531342594,0.9902924508801724
1,0.003258284109956433,0.968792502583216
0,0.9991463656798811,0.0008582343642299368
1,0.08359126893271862,0.7541492846116097
1,0.018632362926008672,0.9965261008870566
1,0.0030734667859242393,0.9984211169946935
0,0.9992604169484824,0.003289473684210526
1,0.9883871666087528,0.08223611802312228
1,0.00190335514829032,0.9984211169946935
1,0.0034937470294027495,0.9984211169946935
0,0.999280211516429,0.0
0,0.9998124578470811,0.054025906941445774
1,0.0021133659171366226,0.9984211169946935
0,0.9998530490648231,0.0008582343642299368
1,0.006472935925866841,0.7151823281009156
1,0.0028264172080689764,0.7151823281009156
